
Order ID,Order Value,Delivery Fee,Cuisine,Meal Type,City,Time Taken for Delivery
ORD124349,755.36,30,Mexican,Dinner,Chennai,18
ORD124350,331.37,20,Chinese,Breakfast,Hyderabad,56
ORD124351,219.31,30,Mexican,Lunch,Chennai,29
ORD124352,989.1,30,Italian,Dinner,Bangalore,48
ORD124353,315.32,20,Chinese,Breakfast,Mumbai,47
ORD124354,345.83,0,Fast Food,Evening Snack,Delhi,45
ORD124355,1177.36,20,Continental,Evening Snack,Hyderabad,31
ORD124356,903.12,20,Continental,Breakfast,Delhi,43
ORD124357,413.01,30,Fast Food,Lunch,Delhi,61
ORD124358,770.5,30,Italian,Lunch,Delhi,64
ORD124359,710.82,60,Italian,Dinner,Delhi,41
ORD124360,1036.7,30,Continental,Dinner,Mumbai,63
ORD124361,915.79,30,Indian,Evening Snack,Bangalore,39
ORD124362,1023.31,0,Continental,Dinner,Delhi,61
ORD124363,372.08,20,Mexican,Dinner,Hyderabad,16
ORD124364,822.23,0,Fast Food,Dinner,Mumbai,55
ORD124365,192.25,20,Continental,Lunch,Hyderabad,41
ORD124366,222.39,30,Continental,Dinner,Mumbai,64
ORD124367,899.2,30,Italian,Lunch,Hyderabad,25
ORD124368,175.64,0,Italian,Lunch,Bangalore,30
ORD124369,758.75,20,Indian,Dinner,Bangalore,59
ORD124370,1032.43,20,Italian,Dinner,Delhi,15
ORD124371,548.94,20,Continental,Lunch,Mumbai,57
ORD124372,197.08,20,Indian,Breakfast,Hyderabad,37
ORD124373,899.54,20,Mexican,Lunch,Mumbai,53
ORD124374,1126.17,30,Indian,Lunch,Hyderabad,50
ORD124375,903.03,30,Italian,Evening Snack,Delhi,54
ORD124376,757.37,20,Indian,Lunch,Bangalore,26
ORD124377,391.53,60,Continental,Dinner,Chennai,22
ORD124378,166.14,20,Indian,Breakfast,Delhi,16
ORD124379,879.41,45,Indian,Lunch,Delhi,38
ORD124380,392.58,45,Chinese,Breakfast,Mumbai,59
ORD124381,1051.07,20,Indian,Dinner,Hyderabad,36
ORD124382,639.68,20,Indian,Lunch,Mumbai,17
ORD124383,707.17,45,Mexican,Dinner,Bangalore,24
ORD124384,941.63,20,Chinese,Dinner,Hyderabad,34
ORD124385,968.4,30,Mexican,Dinner,Bangalore,54
ORD124386,824.78,45,Chinese,Dinner,Chennai,53
ORD124387,1135.35,60,Fast Food,Breakfast,Mumbai,25
ORD124388,1181.41,20,Indian,Breakfast,Delhi,31
ORD124389,1144.23,60,Continental,Dinner,Delhi,46
ORD124390,1015.39,60,Mexican,Breakfast,Mumbai,17
ORD124391,890.91,20,Italian,Dinner,Mumbai,29
ORD124392,846.49,30,Fast Food,Dinner,Bangalore,57
ORD124393,258.94,0,Italian,Dinner,Delhi,59
ORD124394,435.06,0,Chinese,Lunch,Bangalore,22
ORD124395,155.97,30,Chinese,Dinner,Delhi,62
ORD124396,294.28,30,Italian,Evening Snack,Delhi,17
ORD124397,611.19,30,Continental,Dinner,Bangalore,15
ORD124398,303.86,30,Indian,Dinner,Delhi,47
ORD124399,1096.75,30,Fast Food,Evening Snack,Delhi,47
ORD124400,995.98,0,Mexican,Dinner,Bangalore,55
ORD124401,225.19,30,Continental,Dinner,Bangalore,23
ORD124402,411.36,30,Fast Food,Dinner,Delhi,44
ORD124403,1010.03,0,Mexican,Lunch,Chennai,21
ORD124404,993.2,20,Fast Food,Dinner,Hyderabad,34
ORD124405,1142.72,20,Mexican,Lunch,Hyderabad,16
ORD124406,1197.43,45,Indian,Dinner,Bangalore,30
ORD124407,1175.08,20,Indian,Lunch,Mumbai,58
ORD124408,580.64,0,Mexican,Lunch,Bangalore,47
ORD124409,412.84,30,Indian,Dinner,Hyderabad,34
ORD124410,946.33,60,Indian,Dinner,Hyderabad,15
ORD124411,464.24,20,Continental,Dinner,Mumbai,21
ORD124412,996.72,20,Mexican,Evening Snack,Delhi,61
ORD124413,710.65,20,Italian,Lunch,Mumbai,42
ORD124414,983.62,0,Continental,Lunch,Delhi,34
ORD124415,439.67,0,Indian,Evening Snack,Mumbai,46
ORD124416,683.43,0,Italian,Lunch,Hyderabad,20
ORD124417,742.22,20,Continental,Lunch,Mumbai,63
ORD124418,1140.26,60,Continental,Lunch,Hyderabad,45
ORD124419,429.93,30,Fast Food,Lunch,Hyderabad,18
ORD124420,1133.52,30,Indian,Lunch,Delhi,15
ORD124421,995.1,20,Mexican,Dinner,Mumbai,53
ORD124422,917.44,30,Chinese,Dinner,Bangalore,26
ORD124423,976.21,20,Chinese,Lunch,Hyderabad,56
ORD124424,785.7,0,Italian,Lunch,Hyderabad,42
ORD124425,406.28,30,Chinese,Dinner,Hyderabad,28
ORD124426,348.97,30,Fast Food,Dinner,Bangalore,36
ORD124427,1059.66,60,Mexican,Dinner,Bangalore,35
ORD124428,911.4,30,Mexican,Dinner,Mumbai,40
ORD124429,373.86,30,Italian,Dinner,Bangalore,56
ORD124430,795.85,0,Indian,Lunch,Hyderabad,32
ORD124431,619.92,30,Fast Food,Lunch,Chennai,27
ORD124432,316.59,60,Indian,Dinner,Chennai,61
ORD124433,708.45,30,Italian,Dinner,Delhi,54
ORD124434,445.6,30,Chinese,Evening Snack,Delhi,58
ORD124435,251.06,60,Chinese,Dinner,Chennai,27
ORD124436,640.31,20,Italian,Lunch,Mumbai,39
ORD124437,769.61,45,Continental,Dinner,Mumbai,47
ORD124438,199.25,20,Italian,Lunch,Mumbai,63
ORD124439,572.2,20,Indian,Dinner,Bangalore,57
ORD124440,420.55,30,Chinese,Lunch,Mumbai,30
ORD124441,182.18,20,Continental,Lunch,Hyderabad,30
ORD124442,281.95,60,Continental,Evening Snack,Mumbai,17
ORD124443,295.99,20,Chinese,Dinner,Bangalore,25
ORD124444,342.02,0,Continental,Lunch,Hyderabad,43
ORD124445,993.55,20,Continental,Lunch,Chennai,36
ORD124446,611.47,45,Italian,Dinner,Chennai,53
ORD124447,304.44,20,Italian,Lunch,Chennai,46
ORD124448,255.31,30,Mexican,Evening Snack,Chennai,54
ORD124449,462.84,60,Chinese,Breakfast,Delhi,40
ORD124450,987.92,20,Mexican,Dinner,Chennai,17
ORD124451,532.68,0,Italian,Dinner,Chennai,36
ORD124452,317.89,0,Indian,Lunch,Bangalore,38
ORD124453,574.32,20,Italian,Breakfast,Mumbai,60
ORD124454,733.08,0,Mexican,Dinner,Mumbai,16
ORD124455,181.06,20,Fast Food,Lunch,Bangalore,39
ORD124456,809.02,45,Continental,Breakfast,Delhi,33
ORD124457,564.86,30,Chinese,Lunch,Mumbai,31
ORD124458,160.21,30,Indian,Lunch,Mumbai,48
ORD124459,857.58,45,Italian,Lunch,Hyderabad,31
ORD124460,898.01,0,Indian,Dinner,Hyderabad,31
ORD124461,810.28,30,Continental,Dinner,Hyderabad,45
ORD124462,509.03,0,Indian,Evening Snack,Delhi,30
ORD124463,706.09,20,Indian,Lunch,Mumbai,27
ORD124464,556.52,20,Indian,Dinner,Mumbai,27
ORD124465,885.65,20,Mexican,Dinner,Hyderabad,19
ORD124466,762.76,45,Italian,Dinner,Delhi,55
ORD124467,235.89,20,Fast Food,Lunch,Hyderabad,40
ORD124468,825.25,30,Chinese,Lunch,Bangalore,53
ORD124469,871.6,20,Mexican,Lunch,Chennai,25
ORD124470,539.24,20,Mexican,Lunch,Mumbai,52
ORD124471,1069.58,0,Italian,Dinner,Chennai,28
ORD124472,1035.17,30,Chinese,Evening Snack,Delhi,24
ORD124473,333.92,0,Indian,Lunch,Bangalore,24
ORD124474,1099.48,45,Chinese,Lunch,Hyderabad,59
ORD124475,612.92,20,Italian,Breakfast,Delhi,29
ORD124476,909.94,0,Indian,Lunch,Bangalore,50
ORD124477,1004.8,20,Mexican,Lunch,Mumbai,60
ORD124478,680.37,30,Continental,Lunch,Mumbai,38
ORD124479,569.06,20,Mexican,Dinner,Hyderabad,53
ORD124480,1111.22,0,Chinese,Evening Snack,Hyderabad,54
ORD124481,392.4,0,Chinese,Dinner,Chennai,26
ORD124482,419.82,30,Mexican,Lunch,Bangalore,62
ORD124483,529.7,45,Continental,Dinner,Hyderabad,54
ORD124484,1052.44,0,Chinese,Dinner,Hyderabad,20
ORD124485,1135.73,20,Mexican,Lunch,Hyderabad,41
ORD124486,381.07,0,Chinese,Lunch,Mumbai,15
ORD124487,1057.06,45,Mexican,Dinner,Mumbai,15
ORD124488,421.11,20,Fast Food,Lunch,Hyderabad,29
ORD124489,1169.17,60,Fast Food,Dinner,Delhi,48
ORD124490,777.28,20,Chinese,Lunch,Hyderabad,35
ORD124491,157.44,45,Continental,Dinner,Chennai,19
ORD124492,185.84,60,Chinese,Lunch,Hyderabad,23
ORD124493,304.86,20,Italian,Evening Snack,Hyderabad,62
ORD124494,346.95,30,Continental,Lunch,Hyderabad,52
ORD124495,956.0,30,Chinese,Dinner,Chennai,37
ORD124496,383.9,0,Chinese,Lunch,Delhi,39
ORD124497,1167.6,20,Italian,Breakfast,Delhi,22
ORD124498,817.92,45,Continental,Lunch,Mumbai,57
ORD124499,877.14,60,Fast Food,Dinner,Hyderabad,44
ORD124500,378.71,45,Italian,Dinner,Chennai,45
ORD124501,1087.34,60,Fast Food,Lunch,Delhi,56
ORD124502,851.21,30,Mexican,Dinner,Chennai,20
ORD124503,1057.63,20,Italian,Lunch,Delhi,62
ORD124504,1154.31,30,Mexican,Lunch,Bangalore,54
ORD124505,281.92,20,Continental,Lunch,Mumbai,19
ORD124506,251.42,20,Indian,Breakfast,Chennai,63
ORD124507,993.58,30,Mexican,Lunch,Bangalore,46
ORD124508,1059.43,30,Chinese,Dinner,Bangalore,57
ORD124509,762.95,30,Chinese,Dinner,Mumbai,22
ORD124510,534.3,20,Fast Food,Dinner,Hyderabad,54
ORD124511,835.26,60,Italian,Dinner,Hyderabad,36
ORD124512,470.95,20,Italian,Lunch,Delhi,35
ORD124513,400.3,30,Chinese,Dinner,Mumbai,54
ORD124514,662.55,0,Indian,Breakfast,Delhi,61
ORD124515,376.96,30,Continental,Evening Snack,Mumbai,20
ORD124516,657.89,0,Fast Food,Dinner,Bangalore,43
ORD124517,1154.44,20,Italian,Lunch,Hyderabad,56
ORD124518,1031.77,45,Continental,Evening Snack,Chennai,25
ORD124519,1138.71,45,Fast Food,Dinner,Bangalore,61
ORD124520,996.65,30,Mexican,Dinner,Bangalore,22
ORD124521,522.49,20,Indian,Dinner,Delhi,30
ORD124522,1002.65,30,Italian,Lunch,Mumbai,49
ORD124523,1119.06,20,Chinese,Lunch,Delhi,63
ORD124524,1144.39,30,Fast Food,Dinner,Mumbai,57
ORD124525,867.36,20,Indian,Lunch,Chennai,58
ORD124526,371.93,20,Continental,Dinner,Mumbai,39
ORD124527,191.72,30,Mexican,Dinner,Mumbai,27
ORD124528,304.56,0,Fast Food,Dinner,Hyderabad,64
ORD124529,1163.82,30,Chinese,Dinner,Chennai,34
ORD124530,635.2,0,Chinese,Lunch,Hyderabad,55
ORD124531,1047.74,30,Mexican,Breakfast,Chennai,60
ORD124532,638.3,20,Continental,Lunch,Hyderabad,39
ORD124533,843.86,30,Italian,Evening Snack,Delhi,64
ORD124534,175.35,20,Indian,Dinner,Chennai,38
ORD124535,412.36,20,Continental,Dinner,Chennai,21
ORD124536,608.08,0,Italian,Breakfast,Bangalore,43
ORD124537,812.16,30,Mexican,Breakfast,Chennai,15
ORD124538,330.1,0,Continental,Evening Snack,Delhi,32
ORD124539,952.78,20,Indian,Lunch,Mumbai,33
ORD124540,532.62,20,Chinese,Dinner,Bangalore,47
ORD124541,1008.31,0,Indian,Dinner,Bangalore,40
ORD124542,252.87,20,Continental,Dinner,Delhi,63
ORD124543,863.74,20,Fast Food,Lunch,Hyderabad,53
ORD124544,457.99,20,Continental,Breakfast,Hyderabad,64
ORD124545,985.15,30,Italian,Dinner,Delhi,44
ORD124546,572.28,0,Fast Food,Dinner,Chennai,16
ORD124547,848.62,0,Indian,Dinner,Hyderabad,44
ORD124548,1131.02,30,Continental,Dinner,Mumbai,15
ORD124549,171.66,30,Indian,Evening Snack,Bangalore,17
ORD124550,161.67,20,Continental,Lunch,Chennai,19
ORD124551,958.79,30,Italian,Evening Snack,Chennai,40
ORD124552,828.71,20,Chinese,Lunch,Mumbai,37
ORD124553,457.63,30,Continental,Evening Snack,Bangalore,62
ORD124554,669.12,20,Italian,Dinner,Mumbai,55
ORD124555,194.03,60,Continental,Lunch,Bangalore,15
ORD124556,352.07,30,Fast Food,Lunch,Hyderabad,31
ORD124557,595.72,20,Indian,Breakfast,Bangalore,44
ORD124558,1025.75,20,Chinese,Lunch,Bangalore,44
ORD124559,653.65,30,Chinese,Breakfast,Hyderabad,31
ORD124560,765.68,20,Mexican,Dinner,Bangalore,58
ORD124561,1067.44,0,Mexican,Breakfast,Delhi,63
ORD124562,474.26,0,Mexican,Dinner,Bangalore,54
ORD124563,885.73,20,Indian,Dinner,Mumbai,61
ORD124564,1054.75,20,Indian,Breakfast,Hyderabad,44
ORD124565,362.75,30,Fast Food,Dinner,Hyderabad,60
ORD124566,524.3,30,Indian,Dinner,Chennai,30
ORD124567,1178.8,30,Mexican,Lunch,Delhi,38
ORD124568,1182.38,20,Continental,Lunch,Hyderabad,52
ORD124569,384.39,30,Continental,Dinner,Delhi,15
ORD124570,219.77,45,Chinese,Lunch,Chennai,22
ORD124571,434.47,0,Indian,Evening Snack,Bangalore,42
ORD124572,567.62,30,Indian,Lunch,Delhi,59
ORD124573,613.06,30,Continental,Dinner,Mumbai,40
ORD124574,799.75,30,Italian,Lunch,Mumbai,28
ORD124575,1094.48,20,Mexican,Lunch,Bangalore,23
ORD124576,496.87,20,Italian,Lunch,Delhi,49
ORD124577,1042.48,20,Chinese,Lunch,Delhi,33
ORD124578,248.15,20,Continental,Dinner,Bangalore,60
ORD124579,193.97,60,Continental,Lunch,Bangalore,54
ORD124580,679.25,20,Chinese,Evening Snack,Bangalore,53
ORD124581,212.65,45,Chinese,Dinner,Bangalore,30
ORD124582,562.11,30,Indian,Evening Snack,Mumbai,24
ORD124583,1091.62,20,Italian,Dinner,Hyderabad,52
ORD124584,403.56,60,Fast Food,Lunch,Bangalore,50
ORD124585,891.27,45,Chinese,Evening Snack,Mumbai,25
ORD124586,467.48,20,Fast Food,Evening Snack,Mumbai,18
ORD124587,197.17,20,Indian,Dinner,Mumbai,54
ORD124588,734.53,0,Chinese,Lunch,Chennai,25
ORD124589,1026.6,20,Continental,Dinner,Hyderabad,46
ORD124590,579.94,20,Fast Food,Dinner,Chennai,47
ORD124591,798.16,30,Italian,Evening Snack,Bangalore,40
ORD124592,1095.02,0,Indian,Evening Snack,Hyderabad,42
ORD124593,979.18,45,Continental,Breakfast,Delhi,32
ORD124594,353.57,20,Italian,Lunch,Delhi,39
ORD124595,920.05,20,Italian,Breakfast,Hyderabad,61
ORD124596,676.99,0,Mexican,Dinner,Mumbai,21
ORD124597,933.27,60,Indian,Breakfast,Delhi,36
ORD124598,669.24,20,Chinese,Lunch,Hyderabad,41
ORD124599,284.36,45,Indian,Lunch,Delhi,36
ORD124600,748.4,20,Fast Food,Lunch,Delhi,50
ORD124601,666.74,0,Italian,Evening Snack,Chennai,33
ORD124602,693.82,30,Chinese,Breakfast,Bangalore,56
ORD124603,1072.85,60,Fast Food,Breakfast,Bangalore,62
ORD124604,1089.58,30,Continental,Dinner,Mumbai,40
ORD124605,626.21,30,Italian,Dinner,Hyderabad,36
ORD124606,628.52,20,Continental,Lunch,Delhi,62
ORD124607,690.95,20,Mexican,Lunch,Bangalore,52
ORD124608,695.57,20,Indian,Evening Snack,Mumbai,58
ORD124609,1147.91,0,Chinese,Dinner,Hyderabad,38
ORD124610,831.87,20,Italian,Dinner,Chennai,48
ORD124611,441.33,20,Mexican,Breakfast,Chennai,23
ORD124612,708.11,0,Italian,Lunch,Hyderabad,46
ORD124613,808.58,30,Indian,Dinner,Mumbai,61
ORD124614,821.76,0,Italian,Dinner,Chennai,15
ORD124615,764.52,20,Indian,Dinner,Delhi,46
ORD124616,336.62,30,Chinese,Dinner,Hyderabad,52
ORD124617,185.27,60,Mexican,Dinner,Mumbai,31
ORD124618,504.74,30,Fast Food,Lunch,Chennai,43
ORD124619,598.9,20,Mexican,Evening Snack,Hyderabad,51
ORD124620,214.89,20,Chinese,Breakfast,Bangalore,24
ORD124621,1005.72,20,Chinese,Dinner,Bangalore,60
ORD124622,511.28,0,Mexican,Dinner,Mumbai,17
ORD124623,1109.31,0,Indian,Breakfast,Mumbai,57
ORD124624,312.13,20,Continental,Breakfast,Mumbai,48
ORD124625,209.78,20,Fast Food,Breakfast,Delhi,43
ORD124626,656.43,0,Fast Food,Dinner,Hyderabad,56
ORD124627,348.59,20,Mexican,Breakfast,Delhi,35
ORD124628,1134.27,30,Italian,Lunch,Mumbai,36
ORD124629,160.82,20,Chinese,Lunch,Hyderabad,29
ORD124630,583.25,20,Italian,Dinner,Mumbai,52
ORD124631,1123.09,30,Fast Food,Dinner,Delhi,21
ORD124632,553.64,30,Chinese,Dinner,Delhi,17
ORD124633,247.76,20,Italian,Dinner,Bangalore,15
ORD124634,468.04,20,Chinese,Breakfast,Mumbai,54
ORD124635,672.91,30,Italian,Evening Snack,Hyderabad,16
ORD124636,344.41,30,Italian,Breakfast,Hyderabad,25
ORD124637,639.89,0,Italian,Breakfast,Delhi,62
ORD124638,1028.16,20,Mexican,Evening Snack,Chennai,49
ORD124639,1066.25,30,Indian,Lunch,Chennai,58
ORD124640,201.72,0,Fast Food,Evening Snack,Chennai,58
ORD124641,318.95,0,Continental,Dinner,Chennai,46
ORD124642,439.05,30,Italian,Dinner,Bangalore,53
ORD124643,774.61,20,Italian,Lunch,Delhi,52
ORD124644,529.04,20,Italian,Lunch,Mumbai,32
ORD124645,1036.24,30,Indian,Dinner,Chennai,31
ORD124646,902.51,30,Italian,Breakfast,Mumbai,43
ORD124647,255.48,20,Mexican,Lunch,Hyderabad,57
ORD124648,805.79,45,Mexican,Breakfast,Mumbai,28
ORD124649,268.66,0,Italian,Dinner,Mumbai,59
ORD124650,417.79,30,Indian,Lunch,Mumbai,47
ORD124651,336.76,30,Indian,Evening Snack,Mumbai,42
ORD124652,331.72,45,Fast Food,Dinner,Bangalore,48
ORD124653,797.22,20,Mexican,Lunch,Chennai,29
ORD124654,741.79,20,Chinese,Evening Snack,Bangalore,63
ORD124655,334.83,45,Italian,Breakfast,Delhi,18
ORD124656,1189.68,45,Chinese,Lunch,Delhi,34
ORD124657,592.93,20,Fast Food,Evening Snack,Mumbai,63
ORD124658,251.92,45,Indian,Lunch,Hyderabad,25
ORD124659,276.6,30,Indian,Lunch,Chennai,50
ORD124660,763.09,20,Chinese,Evening Snack,Delhi,38
ORD124661,1178.02,60,Fast Food,Dinner,Mumbai,33
ORD124662,750.55,0,Chinese,Lunch,Bangalore,37
ORD124663,1146.49,20,Continental,Dinner,Hyderabad,59
ORD124664,616.34,20,Indian,Dinner,Hyderabad,28
ORD124665,607.63,60,Italian,Dinner,Bangalore,53
ORD124666,675.01,0,Mexican,Dinner,Mumbai,29
ORD124667,882.3,30,Chinese,Dinner,Chennai,61
ORD124668,536.0,30,Indian,Dinner,Delhi,48
ORD124669,1057.08,0,Continental,Dinner,Hyderabad,37
ORD124670,180.75,0,Italian,Breakfast,Chennai,64
ORD124671,611.75,0,Fast Food,Dinner,Bangalore,38
ORD124672,686.54,0,Chinese,Lunch,Bangalore,60
ORD124673,787.38,45,Indian,Evening Snack,Hyderabad,19
ORD124674,439.88,60,Mexican,Dinner,Chennai,48
ORD124675,598.85,60,Indian,Lunch,Chennai,62
ORD124676,658.76,20,Mexican,Evening Snack,Mumbai,56
ORD124677,871.26,30,Mexican,Dinner,Hyderabad,52
ORD124678,962.22,45,Continental,Dinner,Hyderabad,29
ORD124679,924.72,45,Indian,Lunch,Chennai,21
ORD124680,508.66,0,Indian,Lunch,Hyderabad,56
ORD124681,1199.42,20,Fast Food,Lunch,Mumbai,20
ORD124682,1041.1,60,Continental,Lunch,Bangalore,36
ORD124683,423.02,30,Chinese,Dinner,Mumbai,55
ORD124684,354.86,45,Fast Food,Dinner,Delhi,58
ORD124685,479.72,30,Fast Food,Evening Snack,Hyderabad,62
ORD124686,624.96,20,Continental,Breakfast,Hyderabad,49
ORD124687,1043.34,30,Italian,Evening Snack,Chennai,22
ORD124688,967.28,20,Italian,Dinner,Delhi,34
ORD124689,1043.81,20,Continental,Lunch,Mumbai,37
ORD124690,435.55,20,Continental,Breakfast,Mumbai,26
ORD124691,773.13,0,Mexican,Dinner,Delhi,45
ORD124692,447.41,30,Chinese,Evening Snack,Chennai,52
ORD124693,264.47,30,Chinese,Lunch,Chennai,62
ORD124694,868.41,30,Italian,Dinner,Mumbai,42
ORD124695,300.15,0,Continental,Lunch,Chennai,27
ORD124696,851.08,60,Italian,Dinner,Chennai,61
ORD124697,830.36,30,Continental,Dinner,Delhi,17
ORD124698,1000.76,0,Indian,Dinner,Delhi,38
ORD124699,296.53,0,Mexican,Evening Snack,Chennai,41
ORD124700,972.65,30,Italian,Evening Snack,Hyderabad,30
ORD124701,1199.24,20,Continental,Lunch,Chennai,39
ORD124702,1043.59,20,Fast Food,Evening Snack,Bangalore,37
ORD124703,939.4,45,Indian,Dinner,Delhi,49
ORD124704,845.27,20,Fast Food,Breakfast,Mumbai,42
ORD124705,592.87,30,Fast Food,Lunch,Delhi,33
ORD124706,917.03,30,Fast Food,Lunch,Hyderabad,37
ORD124707,910.39,20,Fast Food,Lunch,Hyderabad,48
ORD124708,813.07,20,Mexican,Dinner,Mumbai,25
ORD124709,986.09,60,Mexican,Dinner,Mumbai,57
ORD124710,621.2,20,Mexican,Lunch,Chennai,50
ORD124711,277.32,30,Italian,Lunch,Bangalore,45
ORD124712,737.02,45,Fast Food,Evening Snack,Bangalore,39
ORD124713,428.3,0,Fast Food,Dinner,Delhi,26
ORD124714,553.65,30,Fast Food,Lunch,Chennai,58
ORD124715,168.29,30,Mexican,Lunch,Bangalore,39
ORD124716,551.93,20,Fast Food,Dinner,Chennai,19
ORD124717,999.24,30,Indian,Dinner,Delhi,26
ORD124718,719.86,0,Indian,Lunch,Bangalore,32
ORD124719,160.29,20,Fast Food,Breakfast,Hyderabad,38
ORD124720,643.34,30,Italian,Lunch,Hyderabad,19
ORD124721,456.02,30,Italian,Dinner,Hyderabad,50
ORD124722,651.43,0,Italian,Dinner,Bangalore,38
ORD124723,574.93,60,Indian,Lunch,Hyderabad,38
ORD124724,1128.58,60,Chinese,Lunch,Hyderabad,61
ORD124725,193.24,20,Mexican,Dinner,Chennai,16
ORD124726,867.77,45,Italian,Lunch,Delhi,48
ORD124727,1043.58,20,Mexican,Lunch,Chennai,45
ORD124728,1157.2,30,Chinese,Evening Snack,Bangalore,40
ORD124729,336.52,30,Continental,Dinner,Bangalore,27
ORD124730,707.87,20,Italian,Lunch,Mumbai,43
ORD124731,195.77,30,Indian,Lunch,Chennai,64
ORD124732,674.14,20,Mexican,Dinner,Delhi,42
ORD124733,281.73,30,Continental,Lunch,Mumbai,44
ORD124734,1029.79,20,Chinese,Lunch,Chennai,56
ORD124735,269.56,30,Chinese,Dinner,Hyderabad,36
ORD124736,688.95,45,Fast Food,Evening Snack,Bangalore,64
ORD124737,697.15,30,Indian,Breakfast,Delhi,26
ORD124738,1170.23,30,Indian,Dinner,Delhi,43
ORD124739,837.73,20,Mexican,Dinner,Hyderabad,60
ORD124740,452.23,0,Indian,Dinner,Bangalore,45
ORD124741,402.84,0,Indian,Lunch,Bangalore,22
ORD124742,284.66,60,Chinese,Evening Snack,Mumbai,41
ORD124743,944.34,0,Indian,Lunch,Mumbai,17
ORD124744,875.29,20,Chinese,Evening Snack,Delhi,63
ORD124745,790.37,30,Italian,Dinner,Mumbai,15
ORD124746,192.88,45,Fast Food,Dinner,Delhi,16
ORD124747,950.97,45,Chinese,Dinner,Bangalore,44
ORD124748,823.98,45,Indian,Dinner,Mumbai,48
ORD124749,1162.08,60,Chinese,Evening Snack,Delhi,52
ORD124750,766.56,0,Chinese,Lunch,Hyderabad,60
ORD124751,469.15,20,Chinese,Dinner,Chennai,48
ORD124752,550.6,60,Fast Food,Lunch,Chennai,35
ORD124753,334.63,20,Continental,Lunch,Chennai,39
ORD124754,909.06,45,Fast Food,Dinner,Chennai,41
ORD124755,893.11,0,Italian,Lunch,Delhi,24
ORD124756,360.68,30,Continental,Evening Snack,Mumbai,52
ORD124757,316.41,60,Italian,Lunch,Bangalore,26
ORD124758,230.86,20,Continental,Lunch,Delhi,31
ORD124759,1107.57,60,Indian,Breakfast,Mumbai,43
ORD124760,394.72,0,Chinese,Breakfast,Bangalore,43
ORD124761,511.37,0,Continental,Dinner,Chennai,41
ORD124762,444.53,20,Chinese,Dinner,Bangalore,38
ORD124763,584.31,0,Mexican,Breakfast,Mumbai,43
ORD124764,899.75,20,Indian,Dinner,Delhi,35
ORD124765,1064.13,20,Chinese,Lunch,Hyderabad,50
ORD124766,341.73,20,Chinese,Lunch,Delhi,51
ORD124767,870.73,20,Italian,Breakfast,Hyderabad,42
ORD124768,520.19,60,Fast Food,Lunch,Mumbai,55
ORD124769,1179.55,45,Indian,Evening Snack,Chennai,47
ORD124770,463.87,30,Mexican,Dinner,Mumbai,20
ORD124771,157.55,30,Continental,Lunch,Mumbai,24
ORD124772,691.42,20,Indian,Dinner,Hyderabad,48
ORD124773,308.27,30,Italian,Breakfast,Chennai,39
ORD124774,196.72,0,Chinese,Lunch,Hyderabad,29
ORD124775,883.18,20,Chinese,Breakfast,Bangalore,38
ORD124776,918.87,20,Chinese,Lunch,Delhi,37
ORD124777,633.73,30,Chinese,Breakfast,Mumbai,18
ORD124778,860.73,45,Italian,Lunch,Hyderabad,56
ORD124779,715.15,20,Italian,Lunch,Bangalore,31
ORD124780,811.29,0,Continental,Lunch,Mumbai,57
ORD124781,776.54,0,Continental,Evening Snack,Hyderabad,18
ORD124782,849.11,45,Mexican,Evening Snack,Chennai,30
ORD124783,359.61,20,Indian,Lunch,Bangalore,22
ORD124784,432.14,20,Fast Food,Lunch,Delhi,42
ORD124785,611.96,0,Indian,Lunch,Delhi,30
ORD124786,618.43,30,Mexican,Lunch,Hyderabad,31
ORD124787,963.13,0,Italian,Evening Snack,Hyderabad,61
ORD124788,535.76,20,Indian,Dinner,Chennai,18
ORD124789,320.63,30,Indian,Breakfast,Delhi,17
ORD124790,414.04,20,Fast Food,Lunch,Bangalore,29
ORD124791,375.47,0,Continental,Dinner,Delhi,21
ORD124792,918.24,0,Mexican,Lunch,Bangalore,20
ORD124793,643.86,30,Fast Food,Lunch,Hyderabad,27
ORD124794,894.06,20,Mexican,Lunch,Mumbai,16
ORD124795,587.03,45,Continental,Dinner,Hyderabad,30
ORD124796,1084.22,30,Chinese,Breakfast,Chennai,50
ORD124797,1182.7,30,Indian,Dinner,Mumbai,54
ORD124798,853.33,30,Italian,Lunch,Mumbai,59
ORD124799,1057.0,20,Mexican,Lunch,Chennai,41
ORD124800,683.33,60,Italian,Evening Snack,Bangalore,44
ORD124801,1131.35,60,Chinese,Dinner,Bangalore,15
ORD124802,1023.17,20,Indian,Dinner,Bangalore,32
ORD124803,1191.37,30,Chinese,Dinner,Hyderabad,33
ORD124804,804.25,0,Italian,Lunch,Chennai,38
ORD124805,968.17,30,Fast Food,Dinner,Bangalore,62
ORD124806,720.01,20,Mexican,Lunch,Delhi,41
ORD124807,422.08,20,Chinese,Evening Snack,Bangalore,27
ORD124808,522.49,30,Continental,Evening Snack,Bangalore,30
ORD124809,1088.71,20,Chinese,Dinner,Chennai,61
ORD124810,208.75,0,Continental,Dinner,Chennai,31
ORD124811,771.05,30,Italian,Dinner,Bangalore,32
ORD124812,541.11,20,Continental,Lunch,Mumbai,31
