Order ID,Order Value,Delivery Fee,Cuisine,Meal Type,City,Time Taken for Delivery,Age Group,Restaurant Segment,Company Type,Customer Rating,Total Revenue
ORD118236,464.68,20,Italian,Dinner,Hyderabad,22,50+,Casual,Individual,4,484.68
ORD118237,324.68,20,Indian,Lunch,Hyderabad,41,36-50,Fast-Food,Individual,2,344.68
ORD118238,305.11,20,Italian,Dinner,Hyderabad,27,50+,Casual,Individual,4,325.11
ORD118239,480.66,0,Continental,Lunch,Mumbai,27,36-50,Premium,Individual,4,480.66
ORD118240,772.31,30,Fast Food,Dinner,Bangalore,33,26-35,Casual,Corporate,3,802.31
ORD118241,526.32,30,Fast Food,Dinner,Hyderabad,15,18-25,Fast-Food,Individual,5,556.32
ORD118242,171.69,30,Indian,Breakfast,Bangalore,48,26-35,Premium,Individual,2,201.69
ORD118243,251.75,0,Fast Food,Lunch,Mumbai,63,26-35,Casual,Individual,1,251.75
ORD118244,455.03,45,Fast Food,Lunch,Bangalore,44,18-25,Premium,Individual,2,500.03
ORD118245,842.69,60,Continental,Breakfast,Bangalore,29,36-50,Premium,Corporate,4,902.69
ORD118246,253.44,20,Fast Food,Dinner,Delhi,28,18-25,Casual,Individual,4,273.44
ORD118247,738.69,20,Mexican,Evening Snack,Chennai,36,50+,Premium,Corporate,3,758.69
ORD118248,275.88,20,Indian,Lunch,Bangalore,48,18-25,Casual,Individual,2,295.88
ORD118249,372.2,20,Mexican,Lunch,Hyderabad,44,26-35,Fast-Food,Individual,2,392.2
ORD118250,330.8,30,Fast Food,Lunch,Bangalore,29,18-25,Fast-Food,Individual,4,360.8
ORD118251,220.59,30,Fast Food,Dinner,Hyderabad,41,36-50,Casual,Individual,2,250.59
ORD118252,854.9,20,Continental,Dinner,Bangalore,41,26-35,Casual,Corporate,2,874.9
ORD118253,636.57,20,Mexican,Evening Snack,Hyderabad,40,50+,Premium,Individual,3,656.57
ORD118254,1022.61,20,Italian,Dinner,Chennai,50,36-50,Casual,Corporate,2,1042.6100000000001
ORD118255,253.84,0,Indian,Dinner,Mumbai,31,26-35,Premium,Individual,3,253.84
ORD118256,301.97,60,Indian,Breakfast,Delhi,34,50+,Fast-Food,Individual,3,361.97
ORD118257,471.78,30,Mexican,Evening Snack,Bangalore,25,36-50,Casual,Individual,4,501.78
ORD118258,954.16,20,Mexican,Evening Snack,Mumbai,47,50+,Fast-Food,Corporate,2,974.16
ORD118259,471.05,0,Indian,Dinner,Chennai,21,18-25,Casual,Individual,4,471.05
ORD118260,578.84,45,Continental,Evening Snack,Delhi,55,18-25,Fast-Food,Individual,1,623.84
ORD118261,466.68,20,Mexican,Dinner,Hyderabad,31,50+,Casual,Individual,3,486.68
ORD118262,234.24,30,Mexican,Dinner,Chennai,21,18-25,Casual,Individual,4,264.24
ORD118263,1136.41,0,Fast Food,Dinner,Delhi,16,50+,Premium,Corporate,5,1136.41
ORD118264,725.97,20,Continental,Lunch,Chennai,51,36-50,Premium,Corporate,1,745.97
ORD118265,977.22,30,Continental,Breakfast,Mumbai,24,26-35,Casual,Corporate,4,1007.22
ORD118266,841.27,20,Indian,Lunch,Mumbai,33,50+,Premium,Corporate,3,861.27
ORD118267,689.97,20,Mexican,Lunch,Bangalore,53,26-35,Casual,Corporate,1,709.97
ORD118268,244.16,20,Indian,Lunch,Hyderabad,30,26-35,Casual,Individual,4,264.15999999999997
ORD118269,824.87,20,Chinese,Dinner,Bangalore,64,50+,Fast-Food,Corporate,1,844.87
ORD118270,313.14,30,Indian,Breakfast,Hyderabad,18,18-25,Premium,Individual,5,343.14
ORD118271,585.1,0,Indian,Evening Snack,Hyderabad,20,36-50,Premium,Individual,4,585.1
ORD118272,810.57,30,Continental,Breakfast,Hyderabad,59,26-35,Fast-Food,Corporate,1,840.57
ORD118273,971.34,20,Fast Food,Lunch,Bangalore,23,36-50,Casual,Corporate,4,991.34
ORD118274,869.3,30,Indian,Dinner,Hyderabad,57,26-35,Premium,Corporate,1,899.3
ORD118275,855.11,20,Fast Food,Evening Snack,Mumbai,33,50+,Casual,Corporate,3,875.11
ORD118276,306.49,20,Italian,Breakfast,Delhi,39,18-25,Premium,Individual,3,326.49
ORD118277,513.43,20,Indian,Dinner,Hyderabad,44,36-50,Premium,Individual,2,533.43
ORD118278,195.06,0,Continental,Lunch,Hyderabad,26,26-35,Casual,Individual,4,195.06
ORD118279,905.45,20,Chinese,Dinner,Mumbai,34,50+,Casual,Corporate,3,925.45
ORD118280,1150.22,20,Continental,Dinner,Hyderabad,57,50+,Premium,Corporate,1,1170.22
ORD118281,427.32,60,Continental,Dinner,Delhi,32,26-35,Fast-Food,Individual,3,487.32
ORD118282,242.08,30,Fast Food,Breakfast,Delhi,33,26-35,Fast-Food,Individual,3,272.08000000000004
ORD118283,649.35,0,Italian,Dinner,Mumbai,30,26-35,Fast-Food,Individual,4,649.35
ORD118284,1049.53,20,Chinese,Dinner,Hyderabad,30,18-25,Fast-Food,Corporate,4,1069.53
ORD118285,729.57,45,Italian,Dinner,Chennai,53,26-35,Fast-Food,Corporate,1,774.57
ORD118286,199.12,45,Fast Food,Breakfast,Delhi,22,26-35,Casual,Individual,4,244.12
ORD118287,1172.99,60,Chinese,Lunch,Mumbai,64,18-25,Premium,Corporate,1,1232.99
ORD118288,1020.08,45,Italian,Breakfast,Bangalore,59,50+,Fast-Food,Corporate,1,1065.08
ORD118289,288.17,0,Indian,Dinner,Mumbai,42,26-35,Premium,Individual,2,288.17
ORD118290,1117.89,0,Chinese,Dinner,Chennai,59,36-50,Casual,Corporate,1,1117.89
ORD118291,623.22,30,Indian,Evening Snack,Mumbai,50,50+,Premium,Individual,2,653.22
ORD118292,540.49,30,Italian,Lunch,Hyderabad,37,36-50,Casual,Individual,3,570.49
ORD118293,634.11,0,Mexican,Dinner,Mumbai,57,26-35,Premium,Individual,1,634.11
ORD118294,1026.3,0,Indian,Lunch,Mumbai,15,18-25,Premium,Corporate,5,1026.3
ORD118295,842.45,60,Mexican,Lunch,Delhi,29,18-25,Casual,Corporate,4,902.45
ORD118296,212.21,60,Mexican,Evening Snack,Mumbai,45,18-25,Premium,Individual,2,272.21000000000004
ORD118297,1155.48,0,Continental,Dinner,Mumbai,54,26-35,Casual,Corporate,1,1155.48
ORD118298,305.17,20,Chinese,Lunch,Delhi,57,26-35,Premium,Individual,1,325.17
ORD118299,932.85,45,Italian,Lunch,Delhi,59,36-50,Premium,Corporate,1,977.85
ORD118300,817.94,20,Fast Food,Lunch,Chennai,23,18-25,Fast-Food,Corporate,4,837.94
ORD118301,346.9,30,Mexican,Breakfast,Chennai,37,26-35,Premium,Individual,3,376.9
ORD118302,329.27,20,Indian,Lunch,Delhi,22,50+,Fast-Food,Individual,4,349.27
ORD118303,1063.84,30,Indian,Evening Snack,Chennai,49,26-35,Fast-Food,Corporate,2,1093.84
ORD118304,590.68,20,Continental,Lunch,Mumbai,29,26-35,Casual,Individual,4,610.68
ORD118305,837.31,45,Continental,Lunch,Mumbai,28,50+,Casual,Corporate,4,882.31
ORD118306,679.27,20,Italian,Dinner,Mumbai,30,18-25,Premium,Corporate,4,699.27
ORD118307,913.72,30,Fast Food,Breakfast,Bangalore,36,50+,Casual,Corporate,3,943.72
ORD118308,653.2,30,Italian,Dinner,Mumbai,57,18-25,Fast-Food,Individual,1,683.2
ORD118309,451.75,30,Indian,Breakfast,Chennai,23,50+,Premium,Individual,4,481.75
ORD118310,531.55,20,Mexican,Lunch,Mumbai,23,36-50,Casual,Individual,4,551.55
ORD118311,1052.03,30,Indian,Dinner,Mumbai,45,18-25,Casual,Corporate,2,1082.03
ORD118312,641.44,0,Mexican,Lunch,Delhi,56,26-35,Casual,Individual,1,641.44
ORD118313,374.12,45,Indian,Dinner,Hyderabad,38,36-50,Fast-Food,Individual,3,419.12
ORD118314,1131.34,0,Italian,Dinner,Bangalore,27,18-25,Casual,Corporate,4,1131.34
ORD118315,986.43,45,Fast Food,Evening Snack,Mumbai,42,18-25,Premium,Corporate,2,1031.4299999999998
ORD118316,208.45,30,Mexican,Lunch,Hyderabad,46,18-25,Premium,Individual,2,238.45
ORD118317,1198.89,20,Italian,Breakfast,Delhi,58,50+,Premium,Corporate,1,1218.89
ORD118318,879.67,20,Fast Food,Lunch,Bangalore,45,18-25,Fast-Food,Corporate,2,899.67
ORD118319,318.28,60,Fast Food,Dinner,Delhi,50,26-35,Casual,Individual,2,378.28
ORD118320,399.03,0,Italian,Lunch,Delhi,24,18-25,Premium,Individual,4,399.03
ORD118321,877.07,30,Indian,Breakfast,Chennai,41,26-35,Casual,Corporate,2,907.07
ORD118322,968.75,0,Indian,Dinner,Delhi,60,26-35,Casual,Corporate,1,968.75
ORD118323,400.99,60,Continental,Evening Snack,Hyderabad,24,26-35,Premium,Individual,4,460.99
ORD118324,419.82,30,Italian,Dinner,Mumbai,64,36-50,Fast-Food,Individual,1,449.82
ORD118325,472.48,60,Fast Food,Lunch,Mumbai,15,26-35,Premium,Individual,5,532.48
ORD118326,777.92,45,Continental,Dinner,Bangalore,53,50+,Premium,Corporate,1,822.92
ORD118327,330.41,30,Chinese,Evening Snack,Mumbai,18,18-25,Fast-Food,Individual,5,360.41
ORD118328,259.46,0,Italian,Lunch,Mumbai,53,50+,Casual,Individual,1,259.46
ORD118329,862.81,20,Continental,Evening Snack,Delhi,54,36-50,Casual,Corporate,1,882.81
ORD118330,968.05,20,Chinese,Breakfast,Bangalore,52,18-25,Fast-Food,Corporate,1,988.05
ORD118331,675.98,20,Italian,Dinner,Hyderabad,63,26-35,Premium,Corporate,1,695.98
ORD118332,532.02,20,Italian,Dinner,Hyderabad,25,18-25,Fast-Food,Individual,4,552.02
ORD118333,603.64,45,Chinese,Breakfast,Mumbai,57,36-50,Premium,Individual,1,648.64
ORD118334,557.83,0,Indian,Dinner,Chennai,41,36-50,Fast-Food,Individual,2,557.83
ORD118335,1157.98,20,Chinese,Lunch,Hyderabad,51,50+,Casual,Corporate,1,1177.98
ORD118336,956.49,30,Fast Food,Lunch,Delhi,64,18-25,Fast-Food,Corporate,1,986.49
ORD118337,368.49,45,Mexican,Breakfast,Chennai,32,18-25,Fast-Food,Individual,3,413.49
ORD118338,553.4,20,Italian,Dinner,Bangalore,56,18-25,Premium,Individual,1,573.4
ORD118339,721.21,20,Mexican,Breakfast,Bangalore,26,50+,Premium,Corporate,4,741.21
ORD118340,793.64,20,Chinese,Lunch,Mumbai,36,36-50,Premium,Corporate,3,813.64
ORD118341,641.59,20,Indian,Dinner,Mumbai,31,26-35,Fast-Food,Individual,3,661.59
ORD118342,1000.63,30,Mexican,Lunch,Delhi,45,18-25,Fast-Food,Corporate,2,1030.63
ORD118343,955.99,30,Fast Food,Lunch,Mumbai,30,50+,Premium,Corporate,4,985.99
ORD118344,680.42,45,Continental,Dinner,Bangalore,28,50+,Casual,Corporate,4,725.42
ORD118345,1047.15,60,Continental,Dinner,Delhi,64,26-35,Premium,Corporate,1,1107.15
ORD118346,938.64,60,Italian,Evening Snack,Chennai,62,36-50,Fast-Food,Corporate,1,998.64
ORD118347,967.51,30,Italian,Lunch,Delhi,15,18-25,Fast-Food,Corporate,5,997.51
ORD118348,1154.22,0,Indian,Dinner,Mumbai,21,18-25,Premium,Corporate,4,1154.22
ORD118349,429.79,20,Indian,Lunch,Mumbai,46,50+,Premium,Individual,2,449.79
ORD118350,431.03,30,Fast Food,Lunch,Hyderabad,18,36-50,Fast-Food,Individual,5,461.03
ORD118351,1083.4,60,Continental,Lunch,Delhi,57,18-25,Fast-Food,Corporate,1,1143.4
ORD118352,960.84,30,Indian,Dinner,Chennai,34,26-35,Casual,Corporate,3,990.84
ORD118353,1122.87,60,Fast Food,Breakfast,Mumbai,45,36-50,Premium,Corporate,2,1182.87
ORD118354,216.29,20,Continental,Breakfast,Hyderabad,32,36-50,Premium,Individual,3,236.29
ORD118355,809.14,0,Mexican,Breakfast,Mumbai,36,50+,Casual,Corporate,3,809.14
ORD118356,301.86,30,Continental,Evening Snack,Mumbai,16,50+,Fast-Food,Individual,5,331.86
ORD118357,679.09,45,Indian,Dinner,Hyderabad,51,18-25,Fast-Food,Corporate,1,724.09
ORD118358,313.53,20,Indian,Lunch,Bangalore,38,50+,Casual,Individual,3,333.53
ORD118359,284.48,0,Continental,Dinner,Delhi,56,36-50,Premium,Individual,1,284.48
ORD118360,162.78,0,Chinese,Dinner,Chennai,59,18-25,Fast-Food,Individual,1,162.78
ORD118361,811.75,0,Chinese,Evening Snack,Bangalore,39,18-25,Casual,Corporate,3,811.75
ORD118362,526.97,20,Indian,Lunch,Bangalore,55,36-50,Casual,Individual,1,546.97
ORD118363,260.45,20,Continental,Dinner,Chennai,42,18-25,Casual,Individual,2,280.45
ORD118364,488.98,20,Chinese,Dinner,Mumbai,30,26-35,Fast-Food,Individual,4,508.98
ORD118365,327.39,20,Italian,Dinner,Chennai,15,26-35,Fast-Food,Individual,5,347.39
ORD118366,1138.78,20,Mexican,Dinner,Mumbai,36,18-25,Casual,Corporate,3,1158.78
ORD118367,486.01,30,Mexican,Breakfast,Bangalore,48,50+,Casual,Individual,2,516.01
ORD118368,500.65,30,Continental,Dinner,Chennai,30,26-35,Fast-Food,Individual,4,530.65
ORD118369,1031.85,20,Chinese,Dinner,Bangalore,17,18-25,Fast-Food,Corporate,5,1051.85
ORD118370,830.14,20,Continental,Dinner,Delhi,33,26-35,Fast-Food,Corporate,3,850.14
ORD118371,895.68,20,Indian,Dinner,Delhi,39,50+,Fast-Food,Corporate,3,915.68
ORD118372,817.8,0,Indian,Dinner,Chennai,59,36-50,Fast-Food,Corporate,1,817.8
ORD118373,1143.51,20,Italian,Lunch,Mumbai,41,18-25,Casual,Corporate,2,1163.51
ORD118374,367.35,0,Indian,Lunch,Mumbai,23,18-25,Fast-Food,Individual,4,367.35
ORD118375,1188.49,20,Continental,Breakfast,Hyderabad,36,18-25,Fast-Food,Corporate,3,1208.49
ORD118376,1022.5,30,Mexican,Dinner,Delhi,21,18-25,Casual,Corporate,4,1052.5
ORD118377,768.42,60,Mexican,Evening Snack,Mumbai,60,18-25,Casual,Corporate,1,828.42
ORD118378,845.49,60,Chinese,Dinner,Delhi,23,18-25,Premium,Corporate,4,905.49
ORD118379,831.27,45,Indian,Dinner,Delhi,44,50+,Fast-Food,Corporate,2,876.27
ORD118380,211.32,30,Chinese,Dinner,Hyderabad,32,36-50,Premium,Individual,3,241.32
ORD118381,378.92,60,Indian,Lunch,Hyderabad,35,50+,Premium,Individual,3,438.92
ORD118382,1159.54,30,Mexican,Lunch,Bangalore,41,50+,Casual,Corporate,2,1189.54
ORD118383,711.08,20,Mexican,Dinner,Bangalore,33,36-50,Casual,Corporate,3,731.08
ORD118384,547.27,30,Fast Food,Evening Snack,Hyderabad,32,50+,Premium,Individual,3,577.27
ORD118385,950.14,20,Italian,Lunch,Hyderabad,16,26-35,Premium,Corporate,5,970.14
ORD118386,700.74,0,Mexican,Lunch,Mumbai,29,50+,Premium,Corporate,4,700.74
ORD118387,163.82,20,Indian,Lunch,Chennai,47,18-25,Premium,Individual,2,183.82
ORD118388,923.05,20,Mexican,Dinner,Bangalore,18,26-35,Fast-Food,Corporate,5,943.05
ORD118389,918.83,30,Mexican,Lunch,Hyderabad,39,26-35,Premium,Corporate,3,948.83
ORD118390,323.41,45,Mexican,Evening Snack,Chennai,54,36-50,Casual,Individual,1,368.41
ORD118391,1154.49,60,Continental,Breakfast,Bangalore,29,50+,Premium,Corporate,4,1214.49
ORD118392,385.1,20,Fast Food,Dinner,Delhi,27,50+,Premium,Individual,4,405.1
ORD118393,630.64,60,Chinese,Dinner,Chennai,21,26-35,Casual,Individual,4,690.64
ORD118394,270.47,30,Continental,Lunch,Delhi,15,50+,Premium,Individual,5,300.47
ORD118395,783.45,0,Italian,Lunch,Bangalore,21,50+,Casual,Corporate,4,783.45
ORD118396,544.22,30,Fast Food,Lunch,Mumbai,53,36-50,Fast-Food,Individual,1,574.22
ORD118397,520.83,20,Fast Food,Dinner,Mumbai,38,26-35,Fast-Food,Individual,3,540.83
ORD118398,1018.33,0,Indian,Lunch,Mumbai,47,18-25,Casual,Corporate,2,1018.33
ORD118399,160.04,30,Continental,Dinner,Bangalore,57,26-35,Fast-Food,Individual,1,190.04
ORD118400,987.84,30,Indian,Dinner,Chennai,44,36-50,Fast-Food,Corporate,2,1017.84
ORD118401,750.02,20,Italian,Dinner,Mumbai,48,36-50,Fast-Food,Corporate,2,770.02
ORD118402,1185.4,60,Fast Food,Evening Snack,Hyderabad,55,36-50,Casual,Corporate,1,1245.4
ORD118403,768.92,30,Chinese,Dinner,Chennai,21,50+,Premium,Corporate,4,798.92
ORD118404,208.15,0,Indian,Lunch,Hyderabad,16,26-35,Fast-Food,Individual,5,208.15
ORD118405,203.18,30,Chinese,Lunch,Chennai,33,50+,Premium,Individual,3,233.18
ORD118406,1077.31,20,Italian,Lunch,Delhi,35,50+,Premium,Corporate,3,1097.31
ORD118407,1033.27,20,Fast Food,Lunch,Chennai,43,26-35,Fast-Food,Corporate,2,1053.27
ORD118408,513.18,45,Chinese,Dinner,Delhi,55,36-50,Fast-Food,Individual,1,558.18
ORD118409,798.93,0,Italian,Lunch,Hyderabad,43,18-25,Premium,Corporate,2,798.93
ORD118410,664.07,20,Mexican,Lunch,Bangalore,57,18-25,Fast-Food,Individual,1,684.07
ORD118411,1165.52,30,Fast Food,Breakfast,Mumbai,51,26-35,Casual,Corporate,1,1195.52
ORD118412,1147.46,30,Italian,Lunch,Mumbai,22,26-35,Casual,Corporate,4,1177.46
ORD118413,1183.03,0,Italian,Lunch,Hyderabad,34,36-50,Fast-Food,Corporate,3,1183.03
ORD118414,1059.77,30,Chinese,Evening Snack,Mumbai,31,26-35,Premium,Corporate,3,1089.77
ORD118415,1105.03,60,Indian,Evening Snack,Chennai,18,26-35,Fast-Food,Corporate,5,1165.03
ORD118416,378.14,30,Mexican,Breakfast,Chennai,17,36-50,Casual,Individual,5,408.14
ORD118417,1022.56,45,Continental,Dinner,Hyderabad,23,36-50,Premium,Corporate,4,1067.56
ORD118418,894.3,20,Fast Food,Dinner,Chennai,15,50+,Fast-Food,Corporate,5,914.3
ORD118419,1160.93,20,Continental,Evening Snack,Delhi,25,26-35,Casual,Corporate,4,1180.93
ORD118420,749.82,20,Indian,Lunch,Chennai,50,18-25,Premium,Corporate,2,769.82
ORD118421,239.43,30,Indian,Evening Snack,Mumbai,35,26-35,Casual,Individual,3,269.43
ORD118422,777.27,60,Mexican,Breakfast,Bangalore,36,18-25,Fast-Food,Corporate,3,837.27
ORD118423,870.91,45,Italian,Breakfast,Delhi,57,18-25,Fast-Food,Corporate,1,915.91
ORD118424,381.34,0,Indian,Dinner,Bangalore,42,18-25,Casual,Individual,2,381.34
ORD118425,563.82,30,Mexican,Breakfast,Mumbai,23,50+,Casual,Individual,4,593.82
ORD118426,778.43,60,Indian,Evening Snack,Mumbai,34,36-50,Casual,Corporate,3,838.43
ORD118427,542.81,20,Fast Food,Dinner,Delhi,57,36-50,Casual,Individual,1,562.81
ORD118428,543.7,30,Italian,Lunch,Hyderabad,35,50+,Casual,Individual,3,573.7
ORD118429,289.74,60,Fast Food,Dinner,Chennai,30,36-50,Premium,Individual,4,349.74
ORD118430,1137.78,45,Indian,Lunch,Hyderabad,20,50+,Fast-Food,Corporate,4,1182.78
ORD118431,938.02,20,Mexican,Dinner,Hyderabad,22,26-35,Premium,Corporate,4,958.02
ORD118432,151.31,0,Italian,Evening Snack,Hyderabad,49,50+,Casual,Individual,2,151.31
ORD118433,953.89,30,Italian,Breakfast,Mumbai,42,36-50,Premium,Corporate,2,983.89
ORD118434,926.78,60,Fast Food,Dinner,Delhi,25,36-50,Fast-Food,Corporate,4,986.78
ORD118435,160.22,30,Indian,Dinner,Mumbai,32,26-35,Casual,Individual,3,190.22
ORD118436,538.08,20,Chinese,Lunch,Hyderabad,22,50+,Casual,Individual,4,558.08
ORD118437,787.09,45,Chinese,Lunch,Mumbai,29,26-35,Fast-Food,Corporate,4,832.09
ORD118438,625.39,20,Fast Food,Dinner,Mumbai,43,18-25,Premium,Individual,2,645.39
ORD118439,966.89,30,Fast Food,Dinner,Hyderabad,57,50+,Fast-Food,Corporate,1,996.89
ORD118440,596.73,20,Chinese,Evening Snack,Chennai,34,26-35,Fast-Food,Individual,3,616.73
ORD118441,311.56,20,Indian,Breakfast,Delhi,38,26-35,Premium,Individual,3,331.56
ORD118442,1175.24,0,Indian,Lunch,Chennai,26,36-50,Premium,Corporate,4,1175.24
ORD118443,404.14,0,Fast Food,Dinner,Delhi,45,50+,Casual,Individual,2,404.14
ORD118444,903.58,45,Indian,Lunch,Bangalore,60,18-25,Casual,Corporate,1,948.58
ORD118445,300.31,0,Continental,Evening Snack,Chennai,28,18-25,Casual,Individual,4,300.31
ORD118446,495.46,0,Continental,Lunch,Delhi,26,50+,Fast-Food,Individual,4,495.46
ORD118447,614.13,30,Mexican,Dinner,Bangalore,18,50+,Premium,Individual,5,644.13
ORD118448,351.84,30,Mexican,Lunch,Hyderabad,64,26-35,Premium,Individual,1,381.84
ORD118449,622.46,30,Fast Food,Breakfast,Mumbai,60,36-50,Casual,Individual,1,652.46
ORD118450,315.02,20,Italian,Breakfast,Delhi,25,36-50,Fast-Food,Individual,4,335.02
ORD118451,736.96,0,Mexican,Evening Snack,Mumbai,61,36-50,Fast-Food,Corporate,1,736.96
ORD118452,846.9,0,Mexican,Breakfast,Chennai,50,50+,Premium,Corporate,2,846.9
ORD118453,215.56,0,Continental,Lunch,Mumbai,49,36-50,Premium,Individual,2,215.56
ORD118454,1064.69,60,Chinese,Evening Snack,Chennai,56,26-35,Premium,Corporate,1,1124.69
ORD118455,344.4,30,Mexican,Lunch,Hyderabad,19,50+,Premium,Individual,5,374.4
ORD118456,386.63,20,Mexican,Lunch,Mumbai,21,50+,Fast-Food,Individual,4,406.63
ORD118457,844.42,20,Mexican,Dinner,Chennai,34,36-50,Casual,Corporate,3,864.42
ORD118458,642.19,30,Mexican,Dinner,Delhi,37,18-25,Premium,Individual,3,672.19
ORD118459,674.37,20,Continental,Dinner,Mumbai,46,18-25,Premium,Corporate,2,694.37
ORD118460,284.56,30,Chinese,Dinner,Chennai,64,26-35,Premium,Individual,1,314.56
ORD118461,996.02,20,Fast Food,Dinner,Delhi,63,36-50,Fast-Food,Corporate,1,1016.02
ORD118462,797.91,20,Continental,Lunch,Mumbai,33,36-50,Casual,Corporate,3,817.91
ORD118463,292.15,60,Continental,Lunch,Mumbai,40,50+,Fast-Food,Individual,3,352.15
ORD118464,542.7,20,Chinese,Evening Snack,Bangalore,38,50+,Casual,Individual,3,562.7
ORD118465,1000.93,30,Indian,Evening Snack,Mumbai,30,36-50,Fast-Food,Corporate,4,1030.9299999999998
ORD118466,746.77,20,Mexican,Lunch,Delhi,60,50+,Premium,Corporate,1,766.77
ORD118467,264.08,20,Mexican,Lunch,Delhi,46,36-50,Premium,Individual,2,284.08
ORD118468,541.42,0,Continental,Breakfast,Mumbai,21,26-35,Casual,Individual,4,541.42
ORD118469,404.83,0,Italian,Lunch,Delhi,64,50+,Fast-Food,Individual,1,404.83
ORD118470,693.34,0,Mexican,Evening Snack,Chennai,64,36-50,Casual,Corporate,1,693.34
ORD118471,1035.53,45,Indian,Evening Snack,Delhi,50,50+,Fast-Food,Corporate,2,1080.53
ORD118472,608.08,60,Continental,Lunch,Hyderabad,58,26-35,Premium,Individual,1,668.08
ORD118473,605.01,0,Chinese,Dinner,Hyderabad,61,50+,Casual,Individual,1,605.01
ORD118474,1100.62,0,Indian,Lunch,Hyderabad,47,36-50,Casual,Corporate,2,1100.62
ORD118475,754.99,30,Italian,Dinner,Bangalore,38,50+,Premium,Corporate,3,784.99
ORD118476,744.5,30,Fast Food,Lunch,Mumbai,36,50+,Premium,Corporate,3,774.5
ORD118477,425.01,30,Italian,Dinner,Mumbai,27,36-50,Premium,Individual,4,455.01
ORD118478,788.11,30,Italian,Evening Snack,Mumbai,64,18-25,Premium,Corporate,1,818.11
ORD118479,754.71,30,Chinese,Dinner,Hyderabad,58,50+,Premium,Corporate,1,784.71
ORD118480,566.69,0,Indian,Dinner,Bangalore,23,50+,Premium,Individual,4,566.69
ORD118481,1190.23,0,Italian,Breakfast,Hyderabad,37,26-35,Fast-Food,Corporate,3,1190.23
ORD118482,1075.99,45,Italian,Dinner,Bangalore,20,18-25,Fast-Food,Corporate,4,1120.99
ORD118483,937.07,20,Fast Food,Dinner,Bangalore,47,26-35,Casual,Corporate,2,957.07
ORD118484,714.21,60,Continental,Evening Snack,Bangalore,19,36-50,Fast-Food,Corporate,5,774.21
ORD118485,635.16,30,Chinese,Dinner,Chennai,30,36-50,Casual,Individual,4,665.16
ORD118486,344.14,30,Italian,Dinner,Chennai,51,26-35,Fast-Food,Individual,1,374.14
ORD118487,471.02,30,Chinese,Lunch,Mumbai,35,50+,Fast-Food,Individual,3,501.02
ORD118488,962.66,0,Italian,Breakfast,Delhi,41,18-25,Premium,Corporate,2,962.66
ORD118489,626.44,20,Mexican,Breakfast,Bangalore,25,26-35,Fast-Food,Individual,4,646.44
ORD118490,1076.38,60,Mexican,Lunch,Bangalore,23,26-35,Fast-Food,Corporate,4,1136.38
ORD118491,305.31,20,Indian,Lunch,Chennai,46,36-50,Fast-Food,Individual,2,325.31
ORD118492,683.76,20,Indian,Lunch,Bangalore,60,50+,Premium,Corporate,1,703.76
ORD118493,829.31,30,Fast Food,Dinner,Mumbai,54,18-25,Premium,Corporate,1,859.31
ORD118494,692.69,30,Fast Food,Lunch,Chennai,44,26-35,Fast-Food,Corporate,2,722.69
ORD118495,1083.69,0,Chinese,Lunch,Delhi,59,18-25,Casual,Corporate,1,1083.69
ORD118496,1189.04,20,Chinese,Breakfast,Bangalore,59,18-25,Fast-Food,Corporate,1,1209.04
ORD118497,271.63,20,Continental,Dinner,Hyderabad,41,26-35,Premium,Individual,2,291.63
ORD118498,286.45,45,Chinese,Dinner,Mumbai,53,18-25,Premium,Individual,1,331.45
ORD118499,286.84,45,Indian,Dinner,Hyderabad,22,36-50,Casual,Individual,4,331.84
ORD118500,865.24,60,Continental,Lunch,Bangalore,16,50+,Premium,Corporate,5,925.24
ORD118501,541.31,45,Italian,Dinner,Chennai,17,50+,Premium,Individual,5,586.31
ORD118502,919.98,30,Indian,Lunch,Delhi,44,50+,Fast-Food,Corporate,2,949.98
ORD118503,575.75,45,Italian,Lunch,Hyderabad,46,36-50,Casual,Individual,2,620.75
ORD118504,808.99,0,Indian,Dinner,Mumbai,20,36-50,Premium,Corporate,4,808.99
ORD118505,958.35,20,Mexican,Lunch,Hyderabad,40,36-50,Premium,Corporate,3,978.35
ORD118506,725.63,30,Mexican,Breakfast,Hyderabad,52,50+,Fast-Food,Corporate,1,755.63
ORD118507,716.48,60,Continental,Lunch,Mumbai,17,18-25,Fast-Food,Corporate,5,776.48
